Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Fluent languages,Handedness,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
648772696d78a75ed53ac1d5,57dab7f721d77800018e42fe,APPROVED,2023-06-12T19:32:13.170000Z,2023-06-12T19:53:09.876000Z,2023-06-12T23:58:35.978000,2023-06-12T19:53:10.866626Z,1257,CZELI6JD,348,English,Left-handed,28,Male,Mixed,United States,United States,United States,English,No,Full-Time
64877aef0b0d4e4eb17d80f8,60fcd5602ff7c8f0866ecd0c,APPROVED,2023-06-12T20:07:19.746000Z,2023-06-12T20:34:04.199000Z,2023-06-12T23:58:36.131000,2023-06-12T20:34:04.654397Z,1605,CZELI6JD,488,English,Ambidextrous,21,Female,White,United States,United States,United States,English,No,Part-Time
64877cbbfc16e881b8b58362,610b64dc95ff0ef5b5b9ac6b,APPROVED,2023-06-12T20:15:02.190000Z,2023-06-12T20:35:52.709000Z,2023-06-12T23:58:36.277000,2023-06-12T20:35:53.320975Z,1251,CZELI6JD,1356,English,Left-handed,25,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
64877d03f378c8b0082a5808,63d881ab484805569b553bd8,APPROVED,2023-06-12T20:18:47.589000Z,2023-06-12T20:49:44.587000Z,2023-06-12T23:58:36.423000,2023-06-12T20:49:47.640407Z,1857,CZELI6JD,754,English,Ambidextrous,33,Male,Mixed,United States,United States,United States,English,No,Full-Time
64877db9f751adab2cb05221,62df7fc27c9e824a7a774103,APPROVED,2023-06-12T20:19:11.567000Z,2023-06-12T20:39:13.674000Z,2023-06-12T23:58:36.579000,2023-06-12T20:39:14.141419Z,1203,CZELI6JD,661,English,Left-handed,40,Male,White,United States,United States,United States,English,No,Full-Time
64877e080bf2784826ed9f0a,63d14eca0fd7e8476aff6652,APPROVED,2023-06-12T20:20:30.936000Z,2023-06-12T20:52:13.787000Z,2023-06-12T23:58:36.733000,2023-06-12T20:52:16.487146Z,1903,CZELI6JD,300,English,Ambidextrous,24,Male,White,United States,United States,United States,English,No,Full-Time
64877e299021af15cec6b822,6312ada1ce715ee3916c3748,APPROVED,2023-06-12T20:21:00.540000Z,2023-06-12T20:42:02.682000Z,2023-06-12T23:58:36.880000,2023-06-12T20:42:03.104136Z,1263,CZELI6JD,616,English,Left-handed,29,Male,White,United States,United States,United States,English,No,Other
64877e8f2396fc372bd90b7d,63e55f03b3c1f7481cec6eb9,APPROVED,2023-06-12T20:23:12.592000Z,2023-06-12T20:45:08.749000Z,2023-06-12T23:58:37.040000,2023-06-12T20:45:09.117976Z,1317,CZELI6JD,780,English,Left-handed,38,Female,Mixed,Japan,United States,United States,English,No,Full-Time
64877ef4391b76f391b1f2ea,63d82b0ef18b425db684c7e5,APPROVED,2023-06-12T20:24:24.627000Z,2023-06-12T20:52:44.803000Z,2023-06-12T23:58:37.187000,2023-06-12T20:52:45.181860Z,1701,CZELI6JD,124,English,Left-handed,29,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
64877f3a89aafdafbac519a1,63f7c538e9def44bfbdc7db3,APPROVED,2023-06-12T20:27:01.902000Z,2023-06-12T20:56:41.728000Z,2023-06-12T23:58:37.358000,2023-06-12T20:56:42.148778Z,1780,CZELI6JD,918,"English, Spanish",Left-handed,32,Male,Mixed,United States,United States,United States,English,No,Part-Time
64877fbf29d7dbb4b06e7bd5,5c560b6fccb08c0001e134a8,APPROVED,2023-06-12T20:27:50.532000Z,2023-06-12T21:37:06.813000Z,2023-06-12T23:58:37.519000,2023-06-12T21:37:07.305495Z,4157,CZELI6JD,617,English,Left-handed,34,Female,White,United States,United States,United States,English,No,Full-Time
64878196cbb0ae4a4b2b5908,63ed15bed4665c62d9e6dbb2,APPROVED,2023-06-12T20:35:38.624000Z,2023-06-12T20:57:41.604000Z,2023-06-12T23:58:37.673000,2023-06-12T20:57:41.980699Z,1323,CZELI6JD,647,"Arabic, English",Ambidextrous,24,Male,White,Jordan,United States,United States,Arabic,Yes,Part-Time
648781c7901037d429684edd,63dab0380b8791f9560fd329,APPROVED,2023-06-12T20:36:25.906000Z,2023-06-12T20:58:31.421000Z,2023-06-12T23:58:37.841000,2023-06-12T20:58:31.867844Z,1326,CZELI6JD,566,English,Left-handed,35,Male,White,United States,United States,United States,English,No,Full-Time
64878301b1e6093c45ed9f51,64551d250ef342507eb0edf9,APPROVED,2023-06-12T20:41:39.966000Z,2023-06-12T20:54:02.627000Z,2023-06-12T23:58:37.986000,2023-06-12T20:54:03.032463Z,743,CZELI6JD,225,English,Ambidextrous,25,Male,Black,United States,United States,United States,English,Yes,Unemployed (and job seeking)
648783a812ca73021f4967d1,60fed81a020a69e3bbb6017d,APPROVED,2023-06-12T20:44:27.068000Z,2023-06-12T21:03:17.821000Z,2023-06-12T23:58:38.132000,2023-06-12T21:03:21.021649Z,1131,CZELI6JD,147,"Pashto, English",Left-handed,25,Female,Asian,United States,United States,United States,English,Yes,DATA_EXPIRED
648783be172bece1989ce186,638af58823dc0ec4b64d0d34,APPROVED,2023-06-12T20:45:38.938000Z,2023-06-12T21:06:08.617000Z,2023-06-12T23:58:38.283000,2023-06-12T21:06:10.195294Z,1230,CZELI6JD,199,English,Ambidextrous,36,Male,Mixed,United States,United States,United States,English,No,Full-Time
648783be38a5ad32d77962e6,63d92dacc885e6167a4a486c,APPROVED,2023-06-12T20:44:46.280000Z,2023-06-12T21:04:27.369000Z,2023-06-12T23:58:38.445000,2023-06-12T21:04:27.795544Z,1182,CZELI6JD,652,English,Ambidextrous,34,Male,White,United States,United States,United States,English,No,Full-Time
6487843f4c6233e29ba8f58d,5c56964991c0ad0001cfa5ae,APPROVED,2023-06-12T20:47:02.297000Z,2023-06-12T21:08:18.690000Z,2023-06-12T23:58:38.615000,2023-06-12T21:08:19.328676Z,1277,CZELI6JD,1237,"English, Spanish",Left-handed,34,Male,White,United States,United States,United States,English,No,Full-Time
648784a1c94034d8d223bb0a,5c8f9fa8dfbf30001697845d,APPROVED,2023-06-12T20:48:38.820000Z,2023-06-12T21:08:16.729000Z,2023-06-12T23:58:38.758000,2023-06-12T21:08:17.167812Z,1178,CZELI6JD,210,"Spanish, English",Left-handed,33,Female,Mixed,United States,United States,United States,English,No,DATA_EXPIRED
6487859e60c7355cb0728076,63239f94b13228f09348c943,APPROVED,2023-06-12T20:56:19.140000Z,2023-06-12T21:15:35.306000Z,2023-06-12T23:58:38.904000,2023-06-12T21:15:35.867823Z,1157,CZELI6JD,201,English,Left-handed,24,Male,White,United States,United States,United States,English,Yes,Full-Time
648785d1c52f1e7a1a8c358e,63ea4730d677f800a8887ad6,APPROVED,2023-06-12T20:53:42.329000Z,2023-06-12T21:15:09.970000Z,2023-06-12T23:58:39.054000,2023-06-12T21:15:20.225068Z,1288,CZELI6JD,422,English,Ambidextrous,40,Male,Other,United States,United States,United States,English,No,Part-Time
64878647c0107744d76ef88c,60fcfc727484888d11fac02a,APPROVED,2023-06-12T20:55:39.543000Z,2023-06-12T21:20:52.358000Z,2023-06-12T23:58:39.195000,2023-06-12T21:20:52.756499Z,1513,CZELI6JD,530,English,Ambidextrous,38,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
648786987081e57e6d40eb8e,63f78d9a7a3d118594efff74,APPROVED,2023-06-12T20:57:14.178000Z,2023-06-12T21:20:16.143000Z,2023-06-12T23:58:39.340000,2023-06-12T21:20:16.713733Z,1382,CZELI6JD,733,English,Ambidextrous,31,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
648786bd2c580f666fb051d5,63d7a22621e496f7486bc851,APPROVED,2023-06-12T20:57:41.202000Z,2023-06-12T21:31:00.574000Z,2023-06-12T23:58:39.501000,2023-06-12T21:31:01.377591Z,2000,CZELI6JD,61,English,Left-handed,36,Female,White,United States,United States,United States,English,No,Part-Time
64878799f5abe641146114da,628659966054a3064240cb17,APPROVED,2023-06-12T21:01:26.836000Z,2023-06-12T21:19:15.128000Z,2023-06-12T23:58:39.659000,2023-06-12T21:19:22.462802Z,1069,CZELI6JD,1027,English,Left-handed,34,Male,Mixed,United States,United States,United States,English,No,Full-Time
6487886952d352f9f22fd936,60d54e6c7c07f25c5b751491,APPROVED,2023-06-12T21:09:01.566000Z,2023-06-12T22:17:31.417000Z,2023-06-12T23:58:39.813000,2023-06-12T22:17:31.915686Z,4110,NOCODE,994,English,Left-handed,38,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
648788f2883e6150e0ed9f2a,604c43026c4192103feff6e7,APPROVED,2023-06-12T21:07:07.029000Z,2023-06-12T21:26:08.660000Z,2023-06-12T23:58:39.962000,2023-06-12T21:26:09.166560Z,1142,CZELI6JD,48,"English, Spanish",Ambidextrous,21,Male,Mixed,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6487895d883e6150e0ed9f46,6446db24e52b65559874f4f6,APPROVED,2023-06-12T21:08:47.918000Z,2023-06-12T21:44:49.177000Z,2023-06-12T23:58:40.110000,2023-06-12T21:44:49.537314Z,2162,CZELI6JD,185,English,Left-handed,27,Male,White,United States,United States,United States,English,No,Full-Time
648789dddfd891788b3edb4e,5b5cff1c9351420001b78419,APPROVED,2023-06-12T21:10:53.424000Z,2023-06-12T21:35:30.455000Z,2023-06-12T23:58:40.258000,2023-06-12T21:35:30.914964Z,1478,CZELI6JD,1599,English,Left-handed,33,Male,White,United States,United States,United States,English,No,Full-Time
64878a44ef2cc2ccec4967c9,5fa7c59d7c24a5554e80e4aa,APPROVED,2023-06-12T21:12:45.091000Z,2023-06-12T21:32:59.717000Z,2023-06-12T23:58:40.398000,2023-06-12T21:33:00.955134Z,1215,CZELI6JD,49,English,Ambidextrous,31,Male,Mixed,United States,United States,United States,English,No,Full-Time
64878afb342bfac6946453ad,63d6dfc970a407ead0b0d3a1,APPROVED,2023-06-12T21:16:39.569000Z,2023-06-12T21:58:24.391000Z,2023-06-12T23:58:40.541000,2023-06-12T21:58:24.838674Z,2505,CZELI6JD,1151,English,Left-handed,29,Male,Black,United States,United States,United States,English,No,Full-Time
64878b120f529dd43fb6634b,5dc61a4e1173bb4786278f33,APPROVED,2023-06-12T21:16:11.788000Z,2023-06-12T21:35:49.870000Z,2023-06-12T23:58:40.685000,2023-06-12T21:35:50.379782Z,1179,CZELI6JD,570,English,Ambidextrous,30,Male,White,United States,United States,United States,English,No,Full-Time
64878b18f361ba9ab5848c03,60d5c363dd49bcb80e528806,APPROVED,2023-06-12T21:16:12.280000Z,2023-06-12T21:35:18.678000Z,2023-06-12T23:58:40.840000,2023-06-12T21:35:19.091094Z,1147,CZELI6JD,240,English,Left-handed,33,Female,White,United States,United States,United States,English,No,Full-Time
64878b215ffa32a5bf3ac1ee,5bbc18010cb04c00015025ce,APPROVED,2023-06-12T21:16:19.046000Z,2023-06-12T21:42:54.935000Z,2023-06-12T23:58:41.008000,2023-06-12T21:42:55.359035Z,1596,CZELI6JD,4053,English,Left-handed,35,Female,White,United States,United States,United States,English,No,Full-Time
64878bb190bd18b94fb051c7,63ced5ba289fa7af427c3740,APPROVED,2023-06-12T21:21:14.258000Z,2023-06-12T21:49:36.943000Z,2023-06-12T23:58:41.155000,2023-06-12T21:49:37.437318Z,1703,CZELI6JD,563,English,Ambidextrous,24,Prefer not to say,White,United States,United States,United States,English,Yes,Full-Time
64878e80e22325a6108b6240,63d864bfc3bc732e26295c9c,APPROVED,2023-06-12T21:30:45.761000Z,2023-06-12T21:52:27.589000Z,2023-06-12T23:58:41.318000,2023-06-12T21:52:28.009945Z,1302,CZELI6JD,995,English,Left-handed,34,Male,Asian,United States,United States,United States,English,No,Other
64878f5f3d329513f6848c1a,60469cfa17b0fd0dca2c2286,APPROVED,2023-06-12T21:34:35.258000Z,2023-06-12T21:52:47.596000Z,2023-06-12T23:58:41.464000,2023-06-12T21:52:48.141776Z,1093,CZELI6JD,361,English,Left-handed,26,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
64878fe8362e3371b6760ef1,63f7811862c6df4e5438367d,APPROVED,2023-06-12T21:36:49.666000Z,2023-06-12T22:04:32.768000Z,2023-06-12T23:58:41.613000,2023-06-12T22:04:33.202056Z,1664,CZELI6JD,27,English,Left-handed,30,Male,White,United States,United States,United States,English,No,Full-Time
648791fe585adb2ec964db30,6478bc3b38c55f11fcabb089,APPROVED,2023-06-12T21:45:46.826000Z,2023-06-12T22:09:54.681000Z,2023-06-12T23:58:41.764000,2023-06-12T22:09:55.076549Z,1448,CZELI6JD,83,English,Left-handed,40,Male,White,United States,United States,United States,English,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)"
648792b980647a3821b52cb9,610acf76d33d448b391eb588,APPROVED,2023-06-12T21:48:45.792000Z,2023-06-12T22:07:04.240000Z,2023-06-12T23:58:41.912000,2023-06-12T22:07:04.712460Z,1099,CZELI6JD,994,English,Left-handed,21,Male,White,United States,United States,United States,English,Yes,Part-Time
648794a534f9ff8de238e733,5ec6df52f52d1111598b1221,APPROVED,2023-06-12T21:56:59.830000Z,2023-06-12T22:49:54.742000Z,2023-06-12T23:58:42.053000,2023-06-12T22:49:55.194472Z,3175,CZELI6JD,219,English,Ambidextrous,38,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
648794cf2b5ed32c15ea7998,5ba6d507cf54e40001c45aaf,APPROVED,2023-06-12T21:57:56.348000Z,2023-06-12T22:29:26.628000Z,2023-06-12T23:58:42.204000,2023-06-12T22:29:49.471869Z,1891,CZELI6JD,1266,English,Ambidextrous,38,Male,Mixed,United States,United States,United States,English,No,Full-Time
64879806c86cd9861cecff48,63f77b9ca8439f6e1620c1cd,APPROVED,2023-06-12T22:11:34.352000Z,2023-06-12T22:33:29.761000Z,2023-06-12T23:58:42.337000,2023-06-12T22:33:30.234974Z,1316,CZELI6JD,578,English,Left-handed,37,Male,White,New Zealand,United States,United States,English,No,Full-Time
64879923ed88730c2d5d512e,60cef7be32400c5dd5a5a10f,APPROVED,2023-06-12T22:18:15.227000Z,2023-06-12T22:43:10.413000Z,2023-06-12T23:58:42.481000,2023-06-12T22:43:10.969385Z,1496,CZELI6JD,621,English,Left-handed,27,Male,White,United States,United States,United States,English,Yes,Full-Time
648799db30a627de34821680,5e2ef88b30c15c000bbfae06,APPROVED,2023-06-12T22:22:55.993000Z,2023-06-12T22:44:48.141000Z,2023-06-12T23:58:42.635000,2023-06-12T22:44:48.596592Z,1313,CZELI6JD,147,"Spanish, English",Left-handed,24,Female,White,United States,United States,United States,English,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)"
64879dfea6f0593a271510a8,5fc3442312bc5917b8341963,APPROVED,2023-06-12T22:37:03.656000Z,2023-06-12T23:06:40.223000Z,2023-06-12T23:58:42.783000,2023-06-12T23:06:40.661540Z,1777,CZELI6JD,1438,English,Left-handed,24,Male,Black,United States,United States,United States,English,No,Unemployed (and job seeking)
64879e36ef2470f79efa2419,5e9f324c7a996d0aa2ff651e,APPROVED,2023-06-12T22:37:46.927000Z,2023-06-12T22:56:17.925000Z,2023-06-12T23:58:42.920000,2023-06-12T22:56:20.403289Z,1111,CZELI6JD,676,English,Ambidextrous,29,Male,Mixed,United States,United States,United States,English,No,Due to start a new job within the next month
64879f579708138a0f34b270,628f9b391ab8b87c64643248,APPROVED,2023-06-12T22:42:37.171000Z,2023-06-12T23:19:09.991000Z,2023-06-12T23:58:43.067000,2023-06-12T23:19:10.429650Z,2193,NOCODE,687,English,Ambidextrous,29,Male,Black,Nigeria,United States,United States,English,No,Full-Time
6487a37954ca5bfdffcd295d,63179fe6d8b52834c9c8f5f7,APPROVED,2023-06-12T23:00:11.996000Z,2023-06-12T23:20:24.138000Z,2023-06-12T23:58:43.207000,2023-06-12T23:20:28.541094Z,1213,CZELI6JD,354,English,Left-handed,21,Male,White,United States,United States,United States,English,No,Full-Time
6487a4dae8f45f81d52ae5d7,60ffea6791b8a6fca294f97c,APPROVED,2023-06-12T23:06:07.056000Z,2023-06-12T23:24:24.722000Z,2023-06-12T23:58:43.353000,2023-06-12T23:24:30.122908Z,1098,CZELI6JD,603,English,Left-handed,19,Male,Mixed,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6487a5147d314fb7f18761de,633f03bb432dc8f74ab3a896,APPROVED,2023-06-12T23:07:04.406000Z,2023-06-12T23:28:56.882000Z,2023-06-12T23:58:01.323000,2023-06-12T23:28:57.332932Z,1313,CZELI6JD,985,"Spanish, English",Left-handed,37,Male,Other,United States,United States,United States,English,No,Full-Time
6487a708293c8dba2f9a898f,63f789b502d033e83fca7885,APPROVED,2023-06-12T23:15:27.477000Z,2023-06-13T00:28:53.229000Z,2023-06-13T00:58:01.896000,2023-06-13T00:28:53.824463Z,4406,CZELI6JD,136,English,Left-handed,31,Female,Black,DATA_EXPIRED,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6487a77a095422511b34b2a3,5d15fedfa8eae10015738ed7,APPROVED,2023-06-12T23:17:16.795000Z,2023-06-12T23:36:45.494000Z,2023-06-12T23:58:43.498000,2023-06-12T23:36:45.959754Z,1169,CZELI6JD,734,English,Ambidextrous,24,Male,White,United States,United States,United States,English,Yes,Full-Time
6487a792ac66467d62c98ca7,5e9a753ccc244610ac6b0d87,APPROVED,2023-06-12T23:17:44.941000Z,2023-06-12T23:47:56.294000Z,2023-06-12T23:58:43.667000,2023-06-12T23:47:56.667657Z,1812,CZELI6JD,1394,English,Ambidextrous,33,Female,White,United States,United States,United States,English,No,Full-Time
6487abc9ca52c47dfd4967c7,5f4ee0e82f0d6c12d692c29b,RETURNED,2023-06-12T23:35:43.688000Z,2023-06-12T23:40:02.143000Z,,2023-06-12T23:40:03.952000Z,,CZELI6JD,1221,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6487ad154d6549f40a800c44,5fbedb605c74b312137f371b,APPROVED,2023-06-12T23:41:09.290000Z,2023-06-12T23:59:52.056000Z,2023-06-13T00:58:02.042000,2023-06-12T23:59:52.437811Z,1123,CZELI6JD,675,English,Ambidextrous,31,Male,Asian,China,United States,United States,Vietnamese,No,Full-Time
6487af6d3579ded5c54d19a4,63e56678a87f209e2ca83059,APPROVED,2023-06-12T23:51:55.235000Z,2023-06-13T00:14:29.745000Z,2023-06-13T00:58:02.178000,2023-06-13T00:14:30.314740Z,1355,CZELI6JD,442,English,Left-handed,26,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6487afab89beee1620f0838c,63d086f89f695e2d3c210e9f,APPROVED,2023-06-12T23:53:54.028000Z,2023-06-13T00:13:26.343000Z,2023-06-13T00:58:02.321000,2023-06-13T00:13:27.506396Z,1173,CZELI6JD,1017,"Chinese, English",Ambidextrous,18,Male,Asian,Canada,United States,United States,English,Yes,Part-Time
6487b5871f7a8edcf1cfd041,63d410114a361b7bee9c12b9,APPROVED,2023-06-13T00:17:22.102000Z,2023-06-13T00:38:10.591000Z,2023-06-13T00:58:02.464000,2023-06-13T00:38:11.059861Z,1249,CZELI6JD,507,English,Ambidextrous,36,Female,Black,United States,United States,United States,English,Yes,Full-Time
6487b786483515cffff0835c,60edac884fef13c0b0660daf,APPROVED,2023-06-13T00:25:46.928000Z,2023-06-13T00:49:44.522000Z,2023-06-13T00:58:02.600000,2023-06-13T00:49:45.186433Z,1438,CZELI6JD,663,English,Left-handed,38,Female,White,United States,United States,United States,English,No,Part-Time
6487b91b8008afb7fda493a4,642b42fc8858b97ac2975432,APPROVED,2023-06-13T00:34:51.336000Z,2023-06-13T00:55:01.970000Z,2023-06-13T00:58:02.738000,2023-06-13T00:55:02.813841Z,1211,CZELI6JD,90,"English, Spanish",Ambidextrous,18,Male,Mixed,United States,United States,United States,English,Yes,Unemployed (and job seeking)
6487b9b84fca468827b0472e,5c395df5f5ebd50001850900,APPROVED,2023-06-13T00:35:08.273000Z,2023-06-13T00:56:04.028000Z,2023-06-13T00:58:02.886000,2023-06-13T00:56:04.421050Z,1256,CZELI6JD,4591,"Chinese, English",Ambidextrous,28,Male,Asian,United States,United States,United States,Chinese,Yes,Part-Time
6487ba04df3a43f051cd3c01,641359eb0e2dc93999637e35,APPROVED,2023-06-13T00:36:26.441000Z,2023-06-13T01:21:22.327000Z,2023-06-13T03:23:03.275000,2023-06-13T01:21:22.734035Z,2696,CZELI6JD,710,"Chinese, English",Left-handed,38,Female,Mixed,United States,United States,United States,English,No,Full-Time
6487ba4b9c7ed4fcaa4d19c8,6469b26b2cf3b4b300c0cddc,APPROVED,2023-06-13T00:37:35.216000Z,2023-06-13T00:57:53.797000Z,2023-06-13T00:58:03.042000,2023-06-13T00:57:54.195147Z,1219,CZELI6JD,122,English,Left-handed,31,Male,White,Pakistan,United States,United States,English,No,Full-Time
6487bbb127e0667feac98cf0,5c7cf8b58ca9000001b52f6e,APPROVED,2023-06-13T00:43:42.834000Z,2023-06-13T01:04:28.302000Z,2023-06-13T01:07:45.456000,2023-06-13T01:04:28.728488Z,1246,CZELI6JD,3950,"English, Japanese",Left-handed,31,Male,White,United States,United States,United States,English,No,Full-Time
6487bcf776cbad9e6a104f0a,6236844dad7b8f69aad35b69,RETURNED,2023-06-13T00:49:00.311000Z,2023-06-13T00:50:49.821000Z,,2023-06-13T00:50:50.635000Z,,CZELI6JD,513,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6487bd07b4b949f4246fb73f,614fe09fec9ce4a2a415476d,APPROVED,2023-06-13T00:49:14.077000Z,2023-06-13T01:49:57.713000Z,2023-06-13T03:23:03.478000,2023-06-13T01:49:58.111377Z,3644,CZELI6JD,773,"Danish, Dutch, English, German, Norwegian, Spanish, Swedish",Ambidextrous,40,Female,White,United States,United States,United States,English,No,Full-Time
6487c4621db91854411259ba,63e55f08844f6fb08115851f,APPROVED,2023-06-13T01:20:37.152000Z,2023-06-13T01:39:35.384000Z,2023-06-13T03:23:03.663000,2023-06-13T01:39:35.781854Z,1139,CZELI6JD,989,English,Ambidextrous,32,Male,White,United States,United States,United States,English,No,Full-Time
6487c56f58395a47299085b3,61098efe1c7dcf4133162908,APPROVED,2023-06-13T01:25:57.279000Z,2023-06-13T01:50:22.961000Z,2023-06-13T03:23:03.858000,2023-06-13T01:50:23.278483Z,1466,CZELI6JD,341,"English, Spanish",Left-handed,23,Female,Mixed,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6487c7093b1c5e69580c3228,63d40f21ea1c311723c7c847,APPROVED,2023-06-13T01:31:57.748000Z,2023-06-13T01:51:13.970000Z,2023-06-13T03:23:04.053000,2023-06-13T01:51:18.362795Z,1157,CZELI6JD,1158,English,Left-handed,32,Male,White,United States,United States,United States,English,No,Full-Time
6487cadb15e4ed75a71b1868,645baff202a9482deefafab3,APPROVED,2023-06-13T01:48:18.141000Z,2023-06-13T01:54:50.178000Z,2023-06-13T03:23:04.254000,2023-06-13T01:54:50.511207Z,393,CZELI6JD,48,English,Left-handed,38,Male,White,United States,United States,United States,English,No,Other
6487cbf490684742223bf5c3,641a604be613385009dd72db,APPROVED,2023-06-13T01:59:48.116000Z,2023-06-13T02:17:30.188000Z,2023-06-13T03:23:04.462000,2023-06-13T02:17:43.790300Z,1063,CZELI6JD,640,English,Left-handed,29,Male,Mixed,United States,United States,United States,English,No,Full-Time
6487cca1bc9041643aad18a7,6111997b776e4a117a04cccb,APPROVED,2023-06-13T01:55:50.100000Z,2023-06-13T02:21:46.732000Z,2023-06-13T03:23:04.648000,2023-06-13T02:21:47.129819Z,1557,CZELI6JD,212,"English, Spanish",Left-handed,24,Female,Other,Russian Federation,United States,United States,Spanish,No,DATA_EXPIRED
6487cd704e847463e3b66392,63d07155a81baf5108925992,APPROVED,2023-06-13T01:59:16.688000Z,2023-06-13T02:19:32.677000Z,2023-06-13T03:23:04.840000,2023-06-13T02:19:33.018001Z,1216,CZELI6JD,1118,"English, Vietnamese",Ambidextrous,35,Male,Asian,United States,United States,United States,English,Yes,Full-Time
6487ceb95cad11f9cd3ac205,63c3584c5e3d88814d1005ab,APPROVED,2023-06-13T02:04:46.527000Z,2023-06-13T02:35:55.540000Z,2023-06-13T03:23:05.043000,2023-06-13T02:35:56.100075Z,1870,CZELI6JD,917,English,Left-handed,37,Female,Black,United States,United States,United States,English,No,Full-Time
6487d1f8ff53ae6ce1f5627a,5c4db2cd430fb000014d1448,APPROVED,2023-06-13T02:18:38.950000Z,2023-06-13T02:43:51.203000Z,2023-06-13T03:23:05.251000,2023-06-13T02:44:01.429701Z,1513,CZELI6JD,225,English,Left-handed,25,Male,Black,United States,United States,United States,English,No,Unemployed (and job seeking)
6487d2c4f8ad9cc0bd104ef6,5e3db8f9456974000afeb855,APPROVED,2023-06-13T02:22:00.420000Z,2023-06-13T02:39:14.634000Z,2023-06-13T03:23:05.435000,2023-06-13T02:39:15.017470Z,1035,CZELI6JD,221,"English, Chinese",Ambidextrous,21,Female,Asian,United States,United States,United States,English,Yes,Part-Time
6487da5c8c289b218c3bf5fb,5de260b9553cee28d97b058d,APPROVED,2023-06-13T02:56:20.148000Z,2023-06-13T03:17:28.820000Z,2023-06-13T03:23:05.626000,2023-06-13T03:17:29.229190Z,1269,CZELI6JD,972,English,Left-handed,32,Male,White,United States,United States,United States,English,No,Full-Time
